#Recording frequency [Hz],20
#Number of samples,7255
#SCU1.ForceA.Engineering value [kN],SCU1.Encoder.Engineering value [mm]
-23.838461,-2.3275986
-23.882971,-2.3347549
-23.933939,-2.3397732
-23.932589,-2.3448124
-24.008247,-2.3506393
-24.02915,-2.3543587
-24.10404,-2.3593102
-24.143293,-2.3640308
-24.186789,-2.3688335
-24.213367,-2.3742008
-24.298521,-2.378376
-24.319887,-2.3848915
-24.346544,-2.3889256
-24.413851,-2.3945236
-24.460392,-2.3991375
-24.485056,-2.4048271
-24.503962,-2.4076691
-24.52244,-2.4139595
-24.620872,-2.4198551
-24.619246,-2.4245777
-24.668133,-2.4287243
-24.67341,-2.4351578
-24.754242,-2.438755
-24.765091,-2.4445686
-24.792242,-2.4481659
-24.810513,-2.4542427
-24.890886,-2.4580097
-24.890884,-2.4641953
-24.935175,-2.4689598
-24.936855,-2.4732857
-24.99497,-2.4791527
-25.010235,-2.4841099
-25.050964,-2.4901485
-25.059103,-2.4941597
-25.0853,-2.4995289
-25.089685,-2.5049114
-25.145039,-2.5098457
-25.1812,-2.5134258
-25.212332,-2.5194874
-25.237736,-2.5244904
-25.247417,-2.5302544
-25.257704,-2.5333958
-25.307989,-2.5386696
-25.316051,-2.5449123
-25.369141,-2.5496998
-25.382395,-2.5547752
-25.394018,-2.5602741
-25.40414,-2.5646782
-25.430885,-2.5703697
-25.419359,-2.5734673
-25.482176,-2.5793571
-25.487173,-2.58428
-25.526957,-2.5896816
-25.531013,-2.593483
-25.548817,-2.599329
-25.574396,-2.6048222
-25.593599,-2.6090164
-25.593506,-2.6148376
-25.625235,-2.6201286
-25.638597,-2.6244907
-25.65094,-2.6305122
-25.648552,-2.6348152
-25.683231,-2.6397705
-25.675175,-2.6452389
-25.714132,-2.6489449
-25.721954,-2.6537418
-25.770992,-2.6598873
-25.770538,-2.664938
-25.798288,-2.6689281
-25.796459,-2.6744423
-25.8269,-2.6805573
-25.835888,-2.6845837
-25.833855,-2.689333
-25.834969,-2.6942272
-25.857471,-2.6991634
-25.860577,-2.7039299
-25.912313,-2.7088566
-25.906425,-2.7149448
-25.933783,-2.7192326
-25.936899,-2.7235909
-25.961382,-2.7280922
-25.954084,-2.7350082
-25.976221,-2.7391777
-25.993038,-2.7450562
-25.980097,-2.749176
-25.981958,-2.7549477
-25.993219,-2.7596245
-25.99959,-2.7640247
-26.031754,-2.7698402
-26.017275,-2.7753983
-26.047564,-2.7795486
-26.072374,-2.7850609
-26.064808,-2.789669
-26.101057,-2.7948132
-26.102879,-2.7993183
-26.125181,-2.8054352
-26.120045,-2.8107185
-26.127478,-2.8144608
-26.13443,-2.8192711
-26.127733,-2.8238029
-26.134653,-2.8297462
-26.137899,-2.8344421
-26.150875,-2.8408756
-26.149,-2.8437443
-26.152899,-2.848999
-26.17107,-2.8544903
-26.164774,-2.8599243
-26.178297,-2.864666
-26.201834,-2.8684998
-26.214891,-2.8738098
-26.233818,-2.880188
-26.239731,-2.8843384
-26.228582,-2.8894997
-26.233995,-2.8948097
-26.249533,-2.9000721
-26.265646,-2.9056435
-26.258169,-2.9090347
-26.27425,-2.9142227
-26.279791,-2.9204712
-26.282368,-2.9256859
-26.273134,-2.9294281
-26.277361,-2.9346771
-26.285204,-2.9399147
-26.287241,-2.9452572
-26.287672,-2.9494209
-26.297579,-2.955471
-26.289345,-2.9603348
-26.293732,-2.9649601
-26.296156,-2.9699726
-26.301094,-2.9749355
-26.298296,-2.9804115
-26.3085,-2.985445
-26.285192,-2.988739
-26.326014,-2.9951897
-26.346659,-2.9996262
-26.328745,-3.0049095
-26.330761,-3.0090828
-26.363316,-3.0157547
-26.329,-3.0189209
-26.376867,-3.0255127
-26.368622,-3.030735
-26.371416,-3.0350666
-26.357937,-3.0397186
-26.3745,-3.04562
-26.367516,-3.0512123
-26.348539,-3.0556526
-26.356665,-3.0599804
-26.352468,-3.064909
-26.372421,-3.0691566
-26.389681,-3.074852
-26.391897,-3.080431
-26.413176,-3.0855751
-26.401335,-3.0900269
-26.416374,-3.0956688
-26.4044,-3.0993614
-26.408026,-3.1040916
-26.39604,-3.1099949
-26.410883,-3.1144848
-26.407009,-3.1196251
-26.413754,-3.125309
-26.412502,-3.1290131
-26.422354,-3.1354599
-26.410671,-3.140007
-26.410164,-3.1453552
-26.414427,-3.1495075
-26.426712,-3.154932
-26.432343,-3.1599293
-26.433512,-3.1644707
-26.414398,-3.1702461
-26.43198,-3.1758804
-26.414373,-3.1791821
-26.428745,-3.1847153
-26.426819,-3.1881866
-26.426386,-3.1960297
-26.420942,-3.2000084
-26.430206,-3.2061386
-26.406828,-3.2092056
-26.433153,-3.2135887
-26.428444,-3.2202454
-26.439659,-3.224823
-26.434895,-3.2307739
-26.43927,-3.2350788
-26.431509,-3.2407322
-26.444069,-3.2458649
-26.423914,-3.2495232
-26.428474,-3.2552795
-26.425112,-3.2599068
-26.435019,-3.2655716
-26.425024,-3.2708397
-26.434906,-3.2746811
-26.436213,-3.2802544
-26.437288,-3.2836761
-26.438715,-3.2908478
-26.440125,-3.2957764
-26.436113,-3.3001499
-26.437828,-3.3041611
-26.432587,-3.3097229
-26.435392,-3.315094
-26.4237,-3.3208122
-26.427061,-3.3245583
-26.433758,-3.3300438
-26.437666,-3.3355598
-26.420097,-3.3402596
-26.43408,-3.344429
-26.442053,-3.3502769
-26.443081,-3.3541756
-26.432753,-3.3594933
-26.437183,-3.3644829
-26.432482,-3.369009
-26.441839,-3.3739929
-26.434072,-3.3806381
-26.431772,-3.3851357
-26.444864,-3.3898697
-26.44692,-3.3952332
-26.441238,-3.4005165
-26.445702,-3.4044571
-26.441494,-3.4111385
-26.452101,-3.4140778
-26.434759,-3.4199677
-26.476334,-3.4249496
-26.439957,-3.4294205
-26.454069,-3.4345837
-26.445007,-3.4387054
-26.466356,-3.4450798
-26.453022,-3.4497967
-26.469675,-3.4542313
-26.4499,-3.4594555
-26.461422,-3.4661865
-26.442051,-3.4700737
-26.475584,-3.4764137
-26.444466,-3.4806786
-26.448914,-3.4861603
-26.438892,-3.4900398
-26.491966,-3.4948235
-26.468843,-3.4997749
-26.517801,-3.5061951
-26.518377,-3.5093746
-26.571449,-3.516098
-26.549616,-3.5204544
-26.577435,-3.5247574
-26.571175,-3.5295258
-26.593607,-3.5345535
-26.585728,-3.5397625
-26.6001,-3.5459137
-26.605555,-3.5501347
-26.660753,-3.5548859
-26.624447,-3.559885
-26.69692,-3.5654545
-26.685646,-3.5688019
-26.724903,-3.5751228
-26.714437,-3.580513
-26.74696,-3.5855122
-26.743483,-3.5903358
-26.748917,-3.5941486
-26.755974,-3.5999908
-26.812397,-3.6043186
-26.780956,-3.6108704
-26.834864,-3.6153603
-26.823359,-3.620779
-26.854731,-3.6244526
-26.842602,-3.6295567
-26.880615,-3.6352425
-26.886641,-3.6407814
-26.902657,-3.6449089
-26.893677,-3.6504364
-26.933352,-3.6558266
-26.916683,-3.6602421
-26.977667,-3.6647835
-26.969463,-3.6712894
-27.011208,-3.6750755
-27.002836,-3.6787949
-27.037395,-3.6843395
-27.02796,-3.6894646
-27.046349,-3.6953182
-27.040602,-3.7000237
-27.108864,-3.7051697
-27.084377,-3.7100639
-27.141859,-3.7146759
-27.120941,-3.7206669
-27.17062,-3.7244473
-27.16449,-3.7298908
-27.191847,-3.7349644
-27.181477,-3.7397919
-27.211086,-3.7450066
-27.196699,-3.7498379
-27.228994,-3.7550144
-27.212404,-3.7611523
-27.23358,-3.7678375
-27.18601,-3.7698059
-27.255209,-3.7753563
-27.268702,-3.7802811
-27.327726,-3.7850971
-27.320608,-3.7900486
-27.342199,-3.7952919
-27.333986,-3.7994614
-27.367226,-3.8045578
-27.345118,-3.8096867
-27.392212,-3.8139877
-27.392584,-3.8191147
-27.439415,-3.8266106
-27.428692,-3.8309364
-27.453562,-3.834692
-27.432743,-3.8394089
-27.486477,-3.8463974
-27.463455,-3.8492622
-27.498333,-3.8556042
-27.489214,-3.8586235
-27.520262,-3.8657951
-27.496019,-3.8703346
-27.522547,-3.8758392
-27.515249,-3.8798885
-27.586435,-3.8865623
-27.532131,-3.8901119
-27.578133,-3.8949051
-27.560144,-3.8990345
-27.619701,-3.904171
-27.588005,-3.9105663
-27.609392,-3.9151859
-27.601244,-3.9192238
-27.640125,-3.9249382
-27.619364,-3.9299202
-27.64362,-3.9348297
-27.637135,-3.9405575
-27.654305,-3.9455147
-27.638262,-3.9491539
-27.657183,-3.954689
-27.644873,-3.9595833
-27.691175,-3.9648628
-27.641289,-3.9700241
-27.695389,-3.9751778
-27.676252,-3.9785442
-27.729843,-3.9857826
-27.684237,-3.9902954
-27.74501,-3.9947968
-27.711863,-4.0018311
-27.760906,-4.0043869
-27.719776,-4.0092354
-27.759396,-4.0153732
-27.732397,-4.0203342
-27.769348,-4.0237999
-27.751575,-4.029604
-27.77589,-4.0347786
-27.754488,-4.0400696
-27.779884,-4.0448952
-27.761232,-4.0505714
-27.770063,-4.0547123
-27.766808,-4.0598106
-27.784752,-4.0651588
-27.777851,-4.0691566
-27.802795,-4.0754471
-27.786398,-4.0802231
-27.791691,-4.084919
-27.790703,-4.0895271
-27.798161,-4.0949593
-27.792192,-4.0996323
-27.814678,-4.10532
-27.787258,-4.1097813
-27.794184,-4.114357
-27.803337,-4.1203766
-27.817444,-4.1237488
-27.798073,-4.1310806
-27.810312,-4.1352806
-27.787176,-4.1393318
-27.837542,-4.1441994
-27.821272,-4.1498165
-27.84469,-4.1556625
-27.812975,-4.1597481
-27.838346,-4.1649208
-27.803513,-4.1690121
-27.861881,-4.1761436
-27.82943,-4.1799698
-27.822023,-4.1849937
-27.793766,-4.1898117
-27.83214,-4.1958084
-27.818718,-4.2013397
-27.857145,-4.2059078
-27.809679,-4.2096863
-27.850538,-4.2155228
-27.800068,-4.2200699
-27.871429,-4.2255707
-27.821245,-4.229517
-27.849085,-4.236105
-27.812597,-4.2394981
-27.858429,-4.2448521
-27.800789,-4.249794
-27.827061,-4.2546272
-27.798952,-4.2588654
-27.863873,-4.265583
-27.797132,-4.2707233
-27.836441,-4.2752972
-27.815477,-4.2803497
-27.842657,-4.2852993
-27.801302,-4.2904606
-27.837486,-4.2943001
-27.806776,-4.3012238
-27.82955,-4.3047523
-27.79546,-4.3101997
-27.812984,-4.3145733
-27.801781,-4.3199463
-27.802691,-4.3249264
-27.791668,-4.3299484
-27.800335,-4.3357506
-27.790556,-4.3405914
-27.802752,-4.3449249
-27.787516,-4.3506908
-27.793442,-4.3548508
-27.790709,-4.3601704
-27.796194,-4.365839
-27.791121,-4.3698578
-27.793896,-4.3752899
-27.777906,-4.3798771
-27.791016,-4.3854179
-27.776497,-4.3886299
-27.782053,-4.3944206
-27.768116,-4.3998795
-27.786592,-4.4050827
-27.770821,-4.4101105
-27.779852,-4.4146996
-27.746841,-4.4195213
-27.780823,-4.424366
-27.754753,-4.4305725
-27.766634,-4.4352875
-27.744516,-4.4404182
-27.764412,-4.4450073
-27.730543,-4.4495811
-27.75396,-4.4549465
-27.720434,-4.4596672
-27.734156,-4.4663296
-27.698402,-4.4688702
-27.692667,-4.4754143
-27.648977,-4.480442
-27.687408,-4.4872246
-27.645113,-4.4909058
-27.66963,-4.4960823
-27.646746,-4.4997845
-27.696064,-4.505291
-27.652714,-4.5099068
-27.688408,-4.5149269
-27.648659,-4.5206795
-27.656719,-4.525177
-27.647223,-4.5308952
-27.641434,-4.5350151
-27.631081,-4.5392151
-27.635603,-4.5452461
-27.625849,-4.5505676
-27.63126,-4.5558777
-27.619724,-4.5584068
-27.634781,-4.5655346
-27.610645,-4.5697803
-27.611462,-4.575592
-27.580572,-4.5803852
-27.606062,-4.5854034
-27.566319,-4.590271
-27.584616,-4.5949364
-27.548349,-4.5994663
-27.588354,-4.605835
-27.506136,-4.6107445
-27.536631,-4.6140327
-27.515726,-4.6193199
-27.542347,-4.6250134
-27.499029,-4.6298332
-27.519979,-4.6351509
-27.488987,-4.6407852
-27.493147,-4.6443691
-27.490093,-4.6496544
-27.485796,-4.6549721
-27.474012,-4.6596184
-27.489107,-4.6656532
-27.471161,-4.6703835
-27.463268,-4.6748161
-27.43343,-4.6792984
-27.451517,-4.6849594
-27.421108,-4.6902657
-27.428892,-4.6943626
-27.397011,-4.7005959
-27.406448,-4.7058468
-27.34973,-4.7098732
-27.397524,-4.7148666
-27.367367,-4.7219124
-27.365761,-4.7251892
-27.340759,-4.7308846
-27.348904,-4.7361641
-27.335051,-4.7405453
-27.335798,-4.7455025
-27.319897,-4.7507191
-27.335892,-4.7560406
-27.280664,-4.7614288
-27.294538,-4.7666359
-27.27224,-4.7717667
-27.281313,-4.7751446
-27.26388,-4.7798042
-27.297762,-4.7850533
-27.265394,-4.7889709
-27.285824,-4.7946472
-27.220776,-4.8007565
-27.213552,-4.8041573
-27.196644,-4.8105736
-27.198759,-4.8163223
-27.190247,-4.820282
-27.197735,-4.8257179
-27.183004,-4.8309898
-27.183889,-4.834404
-27.16404,-4.8398438
-27.184139,-4.8451233
-27.144207,-4.8490486
-27.154892,-4.8551598
-27.120823,-4.8590927
-27.156319,-4.8654633
-27.106436,-4.8700943
-27.115694,-4.8743134
-27.077156,-4.8804779
-27.070393,-4.8862629
-27.038641,-4.8898163
-27.058292,-4.8967361
-27.039803,-4.9019699
-27.038446,-4.9063187
-27.019503,-4.9107742
-27.02813,-4.914257
-27.028152,-4.9213943
-27.019197,-4.9246788
-26.994925,-4.9302063
-27.007519,-4.9356403
-26.984579,-4.9396286
-27.008415,-4.9448776
-26.955484,-4.9507484
-26.955933,-4.9551888
-26.933834,-4.9601765
-26.922867,-4.9657555
-26.901485,-4.9709129
-26.900188,-4.9755478
-26.894348,-4.9797516
-26.888796,-4.9861107
-26.878193,-4.9897118
-26.877481,-4.9953623
-26.861254,-5.0010052
-26.869907,-5.0037136
-26.847853,-5.010293
-26.845922,-5.0149403
-26.821571,-5.0201063
-26.832262,-5.0264368
-26.788364,-5.0310259
-26.779444,-5.0350733
-26.767891,-5.0422955
-26.744398,-5.0452785
-26.731153,-5.0508223
-26.737309,-5.0558815
-26.725983,-5.0611258
-26.743938,-5.0654058
-26.716614,-5.0693331
-26.721231,-5.0750732
-26.708637,-5.0800419
-26.717739,-5.0849915
-26.691872,-5.0908928
-26.671665,-5.0957918
-26.654783,-5.0998793
-26.639479,-5.1050329
-26.622614,-5.1097021
-26.607082,-5.1155405
-26.594475,-5.1194839
-26.603855,-5.1246929
-26.582125,-5.1308794
-26.591179,-5.1360941
-26.582882,-5.1408949
-26.581558,-5.1449957
-26.566782,-5.1496401
-26.557472,-5.1541872
-26.546661,-5.1602173
-26.535812,-5.1651487
-26.529972,-5.1701288
-26.486713,-5.1764841
-26.476679,-5.1798906
-26.468163,-5.1844826
-26.475647,-5.1892204
-26.474659,-5.1950502
-26.44334,-5.1987352
-26.434978,-5.2053595
-26.42861,-5.2108431
-26.409498,-5.2154293
-26.419531,-5.2207832
-26.397327,-5.2254076
-26.40159,-5.2312946
-26.375628,-5.2348471
-26.355721,-5.2405872
-26.33392,-5.2442303
-26.323963,-5.2502356
-26.305632,-5.2561188
-26.29591,-5.2595358
-26.302835,-5.2646942
-26.289272,-5.2709885
-26.278721,-5.2749929
-26.284561,-5.279213
-26.264883,-5.2851667
-26.265421,-5.288682
-26.24979,-5.2953978
-26.215586,-5.2994576
-26.200914,-5.3052282
-26.218397,-5.309454
-26.185797,-5.315011
-26.19931,-5.3211355
-26.148979,-5.3287983
-26.128113,-5.3311758
-26.118896,-5.3346481
-26.133234,-5.3420715
-26.129114,-5.3458824
-26.118458,-5.3497362
-26.121443,-5.3551779
-26.126999,-5.3599491
-26.098139,-5.3660374
-26.096251,-5.3713932
-26.0751,-5.374279
-26.05303,-5.3795843
-26.011198,-5.3855715
-26.027937,-5.3894453
-25.997061,-5.3957577
-25.993977,-5.4000435
-25.996021,-5.404685
-25.990257,-5.4098253
-25.975172,-5.4141493
-25.984608,-5.4203739
-25.962824,-5.4263229
-25.953629,-5.4305763
-25.946232,-5.435194
-25.968666,-5.4394627
-25.946547,-5.4458332
-25.893648,-5.4504328
-25.85104,-5.4541626
-25.878527,-5.4600019
-25.849154,-5.4665194
-25.846678,-5.4718189
-25.831249,-5.4763737
-25.837189,-5.4798994
-25.830299,-5.4866657
-25.835321,-5.4901562
-25.802979,-5.4943762
-25.822414,-5.4994278
-25.803301,-5.5050793
-25.8013,-5.5098677
-25.790995,-5.5157166
-25.779549,-5.520505
-25.731178,-5.5258236
-25.725502,-5.5313797
-25.695408,-5.5367851
-25.700377,-5.5393524
-25.688282,-5.54531
-25.694588,-5.5505676
-25.682953,-5.5553932
-25.68891,-5.5599899
-25.675379,-5.5646076
-25.663721,-5.5701809
-25.658066,-5.57512
-25.657942,-5.5799437
-25.624401,-5.5844011
-25.623726,-5.5915813
-25.589693,-5.5958214
-25.605726,-5.6003351
-25.54104,-5.6040707
-25.552902,-5.6105995
-25.531881,-5.6167946
-25.533371,-5.6207695
-25.516445,-5.6249065
-25.533968,-5.6300316
-25.512854,-5.635623
-25.53297,-5.6409492
-25.510658,-5.6469812
-25.515812,-5.6506901
-25.472294,-5.6555576
-25.49325,-5.6599369
-25.443426,-5.6645641
-25.482616,-5.671216
-25.399866,-5.6758013
-25.419573,-5.6794968
-25.399693,-5.6859102
-25.400324,-5.6899271
-25.380049,-5.6945524
-25.395887,-5.7009945
-25.371645,-5.7043581
-25.373598,-5.7107172
-25.353926,-5.7161655
-25.35965,-5.7200069
-25.339619,-5.7250938
-25.351038,-5.7294626
-25.296724,-5.7346983
-25.305681,-5.740119
-25.25872,-5.7456932
-25.280046,-5.7508459
-25.243683,-5.7559595
-25.254869,-5.7607803
-25.230215,-5.7657557
-25.236292,-5.7687941
-25.229065,-5.7765331
-25.236925,-5.7808294
-25.209143,-5.78615
-25.225098,-5.7910385
-25.191069,-5.7948732
-25.192526,-5.7998314
-25.164656,-5.8052492
-25.165384,-5.8114567
-25.115055,-5.8162117
-25.163742,-5.8197231
-25.095695,-5.8254442
-25.14189,-5.8303356
-25.091927,-5.8350372
-25.101473,-5.8411512
-25.070475,-5.8440189
-25.086929,-5.8515882
-25.070961,-5.8562593
-25.083416,-5.8594809
-25.041712,-5.8643522
-25.066715,-5.8695736
-25.035385,-5.8751259
-25.038326,-5.8812866
-25.012041,-5.8857059
-25.023432,-5.8910513
-24.94075,-5.895463
-24.954693,-5.901679
-24.933285,-5.9040165
-24.965828,-5.9094877
-24.93144,-5.9163799
-24.956867,-5.920579
-24.939447,-5.9259291
-24.928596,-5.9304104
-24.923956,-5.9348288
-24.93425,-5.939579
-24.894812,-5.9454527
-24.910435,-5.9505939
-24.856245,-5.9556961
-24.89621,-5.9603901
-24.867826,-5.9651442
-24.891079,-5.9688025
-24.840891,-5.9755802
-24.878115,-5.9814377
-24.79167,-5.9847088
-24.821634,-5.9906235
-24.780558,-5.9953699
-24.800611,-5.9992847
-24.781544,-6.0050793
-24.790394,-6.0106831
-24.776146,-6.0158358
-24.796062,-6.0206394
-24.752821,-6.0251637
-24.779007,-6.0298347
-24.740374,-6.0351009
-24.683788,-6.0424328
-24.659124,-6.0461683
-24.676292,-6.0506639
-24.644321,-6.0562305
-24.694254,-6.0598202
-24.670954,-6.0640354
-24.700979,-6.0702791
-24.649845,-6.0757217
-24.660875,-6.0803976
-24.640837,-6.0833015
-24.640629,-6.0907354
-24.621326,-6.0949554
-24.636845,-6.1000481
-24.613474,-6.1049395
-24.635511,-6.1095409
-24.594421,-6.1148167
-24.619205,-6.1197433
-24.583755,-6.1252651
-24.594414,-6.1308966
-24.553423,-6.135993
-24.568947,-6.1412964
-24.52704,-6.1444521
-24.543209,-6.150444
-24.507254,-6.1559954
-24.525553,-6.1600285
-24.485907,-6.1662645
-24.484377,-6.1701279
-24.487293,-6.1737566
-24.48591,-6.1799955
-24.464466,-6.1847258
-24.470678,-6.1905031
-24.455259,-6.1948471
-24.466116,-6.199851
-24.426268,-6.2040701
-24.444206,-6.2115965
-24.429991,-6.2156181
-24.435268,-6.220993
-24.424561,-6.2252331
-24.401232,-6.2306213
-24.382944,-6.2348948
-24.358707,-6.2403851
-24.353481,-6.2455254
-24.364767,-6.2498922
-24.344334,-6.2554731
-24.337505,-6.2589607
-24.330656,-6.2644186
-24.330256,-6.2705078
-24.321983,-6.2755108
-24.309065,-6.2809343
-24.322807,-6.2850056
-24.32144,-6.2893066
-24.297812,-6.2948389
-24.288841,-6.2991476
-24.280153,-6.3057022
-24.263788,-6.3102856
-24.24716,-6.3159571
-24.253712,-6.3208151
-24.217463,-6.3265266
-24.217196,-6.3301735
-24.20372,-6.3358507
-24.215256,-6.3410358
-24.198507,-6.3457384
-24.193647,-6.3496962
-24.194357,-6.3542881
-24.176111,-6.3593683
-24.185202,-6.3652191
-24.16691,-6.3700314
-24.164909,-6.374299
-24.154606,-6.3804951
-24.140532,-6.3860302
-24.134975,-6.389081
-24.129557,-6.3952751
-24.123213,-6.4004698
-24.094778,-6.4055634
-24.084793,-6.4116335
-24.069225,-6.4143353
-24.041481,-6.420085
-24.053183,-6.4251709
-24.044771,-6.4313059
-24.031145,-6.4346943
-24.030462,-6.4389048
-24.039768,-6.4449425
-24.028133,-6.4520779
-24.009993,-6.4559517
-23.997955,-6.4611893
-23.976173,-6.466507
-23.936161,-6.4715681
-23.939468,-6.4749355
-23.934378,-6.4798088
-23.964361,-6.4861727
-23.945127,-6.489418
-23.926798,-6.4953823
-23.888538,-6.4997244
-23.910063,-6.5056028
-23.902748,-6.5101013
-23.893347,-6.5149183
-23.87516,-6.5216026
-23.880686,-6.5258331
-23.857208,-6.529808
-23.866634,-6.535532
-23.850372,-6.5398741
-23.862532,-6.545064
-23.833536,-6.5503693
-23.843,-6.5561352
-23.789518,-6.5600719
-23.789434,-6.5660124
-23.774975,-6.5706339
-23.775,-6.5749054
-23.738764,-6.5804386
-23.749462,-6.5854177
-23.733948,-6.5910597
-23.736071,-6.5955753
-23.732145,-6.6005878
-23.726112,-6.606369
-23.6905,-6.6103458
-23.702887,-6.6141863
-23.690842,-6.6195068
-23.701351,-6.624958
-23.657423,-6.6297264
-23.673048,-6.6355572
-23.624773,-6.6396503
-23.649792,-6.6455688
-23.595486,-6.6495543
-23.614092,-6.6556053
-23.57468,-6.6603785
-23.591743,-6.6661482
-23.57522,-6.6704035
-23.583221,-6.6749992
-23.572166,-6.6799326
-23.578167,-6.6853819
-23.550119,-6.6892853
-23.563158,-6.6945972
-23.519098,-6.7008104
-23.545832,-6.7056398
-23.504555,-6.7096243
-23.52404,-6.7147732
-23.472088,-6.7199659
-23.510509,-6.7247953
-23.437666,-6.7309761
-23.4519,-6.7348118
-23.440077,-6.7414103
-23.440201,-6.7460327
-23.413509,-6.7510757
-23.42473,-6.7562084
-23.378777,-6.7620478
-23.423582,-6.7651911
-23.399288,-6.7703571
-23.41357,-6.7751169
-23.378265,-6.7801905
-23.405779,-6.7853756
-23.371767,-6.7904282
-23.381323,-6.7954206
-23.343678,-6.7997398
-23.376335,-6.8058453
-23.293766,-6.8102522
-23.330633,-6.8160372
-23.295317,-6.8182793
-23.309177,-6.8247814
-23.278032,-6.8303041
-23.286133,-6.8348351
-23.277885,-6.8408918
-23.28319,-6.8454409
-23.268103,-6.8497686
-23.282087,-6.8548279
-23.244207,-6.8606234
-23.256361,-6.8652725
-23.223366,-6.8711452
-23.24819,-6.8748503
-23.209465,-6.8802814
-23.205914,-6.886282
-23.152937,-6.8900614
-23.213699,-6.8953686
-23.153238,-6.8986406
-23.178745,-6.9051714
-23.138132,-6.9096127
-23.137718,-6.9151859
-23.127043,-6.91957
-23.134632,-6.9260035
-23.115665,-6.9304333
-23.121714,-6.9357853
-23.09181,-6.9393702
-23.114767,-6.9443426
-23.089964,-6.9491377
-23.091642,-6.9569492
-23.041771,-6.9609308
-23.078527,-6.965394
-23.028139,-6.9703283
-23.04273,-6.9738855
-23.037251,-6.9788055
-23.047165,-6.98596
-22.996706,-6.9902916
-23.008196,-6.9949665
-22.98325,-6.999918
-22.99547,-7.0047712
-22.979902,-7.0096979
-22.985172,-7.0153427
-22.972311,-7.0208788
-22.977194,-7.0243807
-22.957088,-7.0303087
-22.953125,-7.0341101
-22.944315,-7.0415859
-22.945223,-7.0450697
-22.941063,-7.0506878
-22.930033,-7.0553474
-22.902321,-7.0598326
-22.935987,-7.0653095
-22.904129,-7.0700274
-22.880852,-7.0753269
-22.871019,-7.079586
-22.894333,-7.0853386
-22.847889,-7.0911226
-22.831701,-7.0947695
-22.828583,-7.0998898
-22.846655,-7.1049967
-22.82679,-7.1093531
-22.836853,-7.1155748
-22.826838,-7.1198807
-22.826435,-7.126462
-22.815067,-7.1302452
-22.81097,-7.13449
-22.80681,-7.1409168
-22.792543,-7.1455097
-22.782991,-7.1504784
-22.792166,-7.1558619
-22.7651,-7.1596155
-22.773392,-7.1647997
-22.729082,-7.1704855
-22.715649,-7.1767273
-22.689854,-7.1790895
-22.707218,-7.1862087
-22.689541,-7.1909952
-22.691021,-7.1942844
-22.688488,-7.1994743
-22.685375,-7.2051497
-22.681845,-7.2106552
-22.68605,-7.2166052
-22.673338,-7.2208061
-22.670267,-7.2256613
-22.66345,-7.2309265
-22.648239,-7.2345324
-22.644197,-7.2411079
-22.63592,-7.2452726
-22.620474,-7.2500324
-22.609907,-7.2553625
-22.580488,-7.2603951
-22.561098,-7.265399
-22.55467,-7.2724037
-22.545677,-7.2746859
-22.541561,-7.2803087
-22.525389,-7.2846012
-22.528078,-7.2907925
-22.516785,-7.2962055
-22.503614,-7.3003445
-22.493902,-7.3057566
-22.478821,-7.3099346
-22.464867,-7.3148861
-22.41271,-7.3204803
-22.39361,-7.3274517
-22.388565,-7.330699
-22.376949,-7.335659
-22.385174,-7.3404083
-22.38258,-7.3438997
-22.379808,-7.3503876
-22.346279,-7.3555756
-22.336561,-7.3599682
-22.32353,-7.3648138
-22.304804,-7.3704767
-22.247324,-7.3754005
-22.232525,-7.3802032
-22.23007,-7.3858776
-22.229506,-7.3906898
-22.208614,-7.3955679
-22.204496,-7.3995581
-22.156881,-7.4050512
-22.163242,-7.4097452
-22.092472,-7.4157801
-22.099066,-7.4202909
-22.085249,-7.4247122
-22.08396,-7.4316921
-22.045782,-7.4335394
-22.055525,-7.4409342
-22.005192,-7.4449377
-21.98233,-7.4508934
-21.936285,-7.455821
-21.936565,-7.4606247
-21.927858,-7.4659719
-21.913166,-7.4707689
-21.900635,-7.4757967
-21.901773,-7.4807634
-21.846981,-7.4854946
-21.851204,-7.4904623
-21.7927,-7.4957495
-21.801785,-7.5015783
-21.783949,-7.5054245
-21.785503,-7.5111599
-21.758112,-7.515151
-21.767273,-7.5194769
-21.739904,-7.5250235
-21.710062,-7.5300922
-21.681833,-7.5354271
-21.708984,-7.5403137
-21.645193,-7.5453339
-21.675207,-7.5506639
-21.629444,-7.556509
-21.63508,-7.5624418
-21.61927,-7.5659428
-21.619551,-7.5696621
-21.593378,-7.5755024
-21.600851,-7.5801926
-21.57803,-7.5848427
-21.583298,-7.5887671
-21.56225,-7.5952978
-21.574501,-7.6004171
-21.530588,-7.6064348
-21.546625,-7.6107864
-21.492527,-7.6157522
-21.518007,-7.6200962
-21.489614,-7.623991
-21.512518,-7.6293373
-21.481989,-7.6356983
-21.494226,-7.6401434
-21.47891,-7.6464005
-21.491316,-7.6514225
-21.467552,-7.6556692
-21.475649,-7.6616011
-21.455282,-7.6668949
-21.466928,-7.6705456
-21.451288,-7.6756582
-21.464487,-7.679822
-21.458393,-7.6853361
-21.448025,-7.6894245
-21.427076,-7.6943865
-21.455893,-7.6992483
-21.435524,-7.7047215
-21.465826,-7.7113047
-21.422485,-7.716877
-21.455141,-7.7201347
-21.439472,-7.7259789
